Dataset,LineId,Time,Level,Content,EventId,EventTemplate
Apache,1211,Mon Dec 05 06:35:27 2005,notice,jk2_init() Found child 4820 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,429,Sun Dec 04 06:55:55 2005,notice,jk2_init() Found child 32660 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,1673,Mon Dec 05 13:39:14 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
Apache,274,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
Apache,956,Sun Dec 04 20:22:57 2005,notice,jk2_init() Found child 1937 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,1379,Mon Dec 05 10:16:20 2005,notice,jk2_init() Found child 5344 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,1408,Mon Dec 05 10:26:25 2005,notice,jk2_init() Found child 5386 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,1684,Mon Dec 05 13:41:11 2005,notice,jk2_init() Found child 5981 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,1566,Mon Dec 05 12:36:39 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
Apache,226,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32443 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,929,Sun Dec 04 20:11:14 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
Apache,225,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32442 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,17,Sun Dec 04 04:51:55 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
Apache,586,Sun Dec 04 11:42:43 2005,error,[client 216.127.124.16] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>
Apache,658,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
Apache,499,Sun Dec 04 07:03:48 2005,notice,jk2_init() Found child 32720 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,641,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
Apache,437,Sun Dec 04 06:57:19 2005,notice,jk2_init() Found child 32670 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,179,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32423 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,633,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1297 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,1786,Mon Dec 05 15:41:32 2005,notice,jk2_init() Found child 6280 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,566,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
Apache,1266,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
Apache,1814,Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6316 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,885,Sun Dec 04 19:56:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
Apache,775,Sun Dec 04 17:36:14 2005,notice,jk2_init() Found child 1513 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,1088,Mon Dec 05 03:47:19 2005,notice,jk2_init() Found child 2840 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,1367,Mon Dec 05 09:36:13 2005,notice,jk2_init() Found child 5271 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
Apache,1357,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
Apache,1827,Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
Apache,45,Sun Dec 04 04:53:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
Apache,997,Sun Dec 04 20:33:47 2005,notice,jk2_init() Found child 2004 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
BGL,1637,2005-11-04-09.52.27.280593,INFO,iar 0010686c dear 02f6951c,E70,iar <*> dear <*>
BGL,869,2005-07-13-05.13.00.634737,INFO,generating core.18363,E67,generating core.<*>
BGL,165,2005-06-13-14.57.30.126106,INFO,ciod: Message code 0 is not 51 or 4294967295,E38,ciod: Message code <*> is not <*> or <*>
BGL,1297,2005-08-26-12.13.12.965338,INFO,iar 003a92a0 dear 00fcc6b8,E70,iar <*> dear <*>
BGL,191,2005-06-14-09.11.51.127157,FATAL,data storage interrupt,E52,data storage interrupt
BGL,1820,2005-12-01-06.39.24.979006,INFO,"10686 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt."
BGL,1370,2005-08-28-03.20.52.331600,INFO,iar 0014a150 dear 009a2998,E70,iar <*> dear <*>
BGL,1532,2005-11-03-14.43.50.771087,INFO,iar 00106210 dear 0244c1dc,E70,iar <*> dear <*>
BGL,1279,2005-08-23-04.54.28.532357,FATAL,ciod: LOGIN chdir(/home/germann2/BGL-demo) failed: No such file or directory,E37,ciod: LOGIN chdir(<*>) failed: No such file or directory
BGL,159,2005-06-11-22.48.19.442753,FATAL,data TLB error interrupt,E55,data TLB error interrupt
BGL,1247,2005-08-12-23.34.02.183112,FATAL,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",E25,"ciod: Error loading /<*>: invalid or missing program image, Exec format error"
BGL,459,2005-06-28-13.17.08.922455,INFO,"CE sym 10, at 0x08e70580, mask 0x08",E18,"CE sym <*>, at <*>, mask <*>"
BGL,1529,2005-11-03-07.02.48.152436,FATAL,"ciod: Error loading /g/g0/spelce1/HPCC_IBM/Urgent/COP/64K/RandomAccess.64R.rts: invalid or missing program image, Permission denied",E26,"ciod: Error loading /<*>: invalid or missing program image, Permission denied"
BGL,1298,2005-08-26-12.13.24.227502,INFO,iar 003a92a0 dear 00efd518,E70,iar <*> dear <*>
BGL,403,2005-06-25-09.06.33.323216,INFO,generating core.37749,E67,generating core.<*>
BGL,1197,2005-07-28-11.08.33.510063,INFO,generating core.11346,E67,generating core.<*>
BGL,1278,2005-08-22-13.06.01.351555,INFO,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,E34,ciod: generated <*> core files for program <*>
BGL,1191,2005-07-26-19.31.54.482487,INFO,generating core.22469,E67,generating core.<*>
BGL,1130,2005-07-23-17.44.48.654569,INFO,generating core.12630,E67,generating core.<*>
BGL,961,2005-07-15-23.09.24.725815,INFO,generating core.36339,E67,generating core.<*>
BGL,1172,2005-07-26-19.15.12.085226,INFO,generating core.42905,E67,generating core.<*>
BGL,1432,2005-09-20-12.11.49.638167,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E74,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
BGL,24,2005-06-05-05.40.51.726735,INFO,generating core.412,E67,generating core.<*>
BGL,1238,2005-08-12-05.45.37.457186,INFO,"CE sym 25, at 0x10e1b8a0, mask 0x10",E18,"CE sym <*>, at <*>, mask <*>"
BGL,1181,2005-07-26-19.25.05.763740,INFO,generating core.9997,E67,generating core.<*>
BGL,12,2005-06-05-00.09.01.903373,INFO,generating core.2275,E67,generating core.<*>
BGL,307,2005-06-14-11.30.37.732517,FATAL,core configuration register: 0x00002000,E43,core configuration register: <*>
BGL,700,2005-07-09-12.50.06.846867,INFO,generating core.22376,E67,generating core.<*>
BGL,1329,2005-08-27-06.25.05.684576,INFO,"CE sym 23, at 0x03f89c00, mask 0x10",E18,"CE sym <*>, at <*>, mask <*>"
BGL,431,2005-06-26-09.00.59.195050,INFO,instruction cache parity error corrected,E77,instruction cache parity error corrected
BGL,1840,2005-12-01-06.46.33.760675,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.
BGL,1778,2005-11-21-11.08.04.944948,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41554, Connection timed out",E31,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection timed out"
BGL,785,2005-07-09-21.22.57.518045,INFO,generating core.21353,E67,generating core.<*>
BGL,927,2005-07-13-20.58.54.994815,INFO,generating core.19481,E67,generating core.<*>
BGL,1896,2005-12-01-08.38.42.253020,INFO,"10684 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt."
BGL,995,2005-07-17-04.00.39.450366,INFO,generating core.45183,E67,generating core.<*>
BGL,1259,2005-08-15-21.45.19.228173,FATAL,rts: kernel terminated for reason 1003,E111,rts: kernel terminated for reason <*>
BGL,776,2005-07-09-21.18.58.127449,INFO,generating core.13752,E67,generating core.<*>
BGL,1492,2005-10-13-05.03.09.377689,FATAL,"ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied",E26,"ciod: Error loading /<*>: invalid or missing program image, Permission denied"
BGL,978,2005-07-15-23.40.47.857118,INFO,generating core.50505,E67,generating core.<*>
BGL,1613,2005-11-03-16.49.01.163874,INFO,2354412 floating point alignment exceptions,E4,<*> floating point alignment exceptions
BGL,446,2005-06-26-09.37.36.335874,INFO,program interrupt: imprecise exception......0,E102,program interrupt: imprecise exception......<*>
BGL,1231,2005-08-09-11.01.08.922516,ERROR,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,E92,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK.
BGL,1044,2005-07-20-16.13.13.815662,INFO,8 floating point alignment exceptions,E4,<*> floating point alignment exceptions
BGL,454,2005-06-26-10.38.02.680379,INFO,data store interrupt caused by dcbf.........0,E53,data store interrupt caused by dcbf.........<*>
BGL,949,2005-07-15-08.41.10.966443,INFO,generating core.1682,E67,generating core.<*>
BGL,866,2005-07-13-05.10.13.046702,INFO,generating core.17817,E67,generating core.<*>
BGL,1500,2005-10-15-21.46.23.436761,INFO,ciod: generated 64 core files for program /home/spelce1/HPCC_IBM/Urgent/COP/64K/opt_co_dc.rts,E34,ciod: generated <*> core files for program <*>
BGL,932,2005-07-13-21.03.44.525664,INFO,generating core.14824,E67,generating core.<*>
BGL,50,2005-06-05-10.01.26.040379,INFO,generating core.6801,E67,generating core.<*>
BGL,1277,2005-08-22-13.05.26.526291,INFO,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,E34,ciod: generated <*> core files for program <*>
BGL,351,2005-06-19-00.34.14.589889,INFO,generating core.978,E67,generating core.<*>
BGL,1833,2005-12-01-06.44.23.178101,INFO,"10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt."
BGL,1718,2005-11-08-13.12.26.089394,INFO,19220208 floating point alignment exceptions,E4,<*> floating point alignment exceptions
BGL,1214,2005-08-03-16.14.04.704650,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E74,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
BGL,585,2005-07-04-02.35.22.626530,INFO,generating core.23438,E67,generating core.<*>
BGL,710,2005-07-09-13.09.43.917357,INFO,generating core.34015,E67,generating core.<*>
BGL,1616,2005-11-03-17.33.02.056235,INFO,62500 floating point alignment exceptions,E4,<*> floating point alignment exceptions
BGL,1415,2005-09-20-12.06.03.683009,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E74,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"
BGL,1894,2005-12-01-08.38.07.010836,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E7,<*> microseconds spent in the rbs signal handler during <*> calls. <*> microseconds was the maximum time for a single instance of a correctable ddr.
BGL,192,2005-06-14-09.13.51.017266,FATAL,data storage interrupt,E52,data storage interrupt
BGL,1785,2005-11-21-14.56.09.042983,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41587, Connection reset by peer",E30,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Connection reset by peer"
BGL,755,2005-07-09-20.59.12.577698,INFO,generating core.32657,E67,generating core.<*>
BGL,420,2005-06-25-11.48.25.313227,INFO,generating core.47736,E67,generating core.<*>
BGL,621,2005-07-08-23.15.03.798449,WARNING,Node card is not fully functional,E90,Node card is not fully functional
BGL,249,2005-06-14-10.32.55.359107,FATAL,program interrupt: imprecise exception......0,E102,program interrupt: imprecise exception......<*>
BGL,984,2005-07-15-23.47.40.002166,INFO,generating core.59042,E67,generating core.<*>
BGL,1634,2005-11-04-09.51.46.538961,INFO,iar 00106834 dear 0245cd0c,E70,iar <*> dear <*>
BGL,1007,2005-07-17-04.16.31.772786,INFO,generating core.45167,E67,generating core.<*>
BGL,1072,2005-07-23-08.31.45.382020,INFO,generating core.1781,E67,generating core.<*>
BGL,372,2005-06-21-18.07.34.337232,FATAL,"ciod: Error loading ./runtime_malloc: invalid or missing program image, No such file or directory",E28,"ciod: Error loading <*>: invalid or missing program image, No such file or directory"
BGL,74,2005-06-07-06.06.10.391269,INFO,generating core.3804,E67,generating core.<*>
BGL,574,2005-07-03-20.26.32.492671,INFO,generating core.15557,E67,generating core.<*>
BGL,1160,2005-07-24-19.01.00.580526,INFO,generating core.37807,E67,generating core.<*>
BGL,1879,2005-12-01-08.32.17.451081,INFO,"10738 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt."
BGL,849,2005-07-13-04.02.50.779636,INFO,115325776 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
BGL,1790,2005-11-25-01.48.23.054823,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:54780, Link has been severed",E32,"ciod: Error reading message prefix on CioStream socket to <*>:<*>, Link has been severed"
BGL,1937,2005-12-04-02.21.16.848710,INFO,"CE sym 27, at 0x1b70b860, mask 0x80",E18,"CE sym <*>, at <*>, mask <*>"
BGL,871,2005-07-13-08.22.49.590817,INFO,"CE sym 16, at 0x0456cd40, mask 0x04",E18,"CE sym <*>, at <*>, mask <*>"
BGL,552,2005-07-01-18.13.33.739748,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
BGL,643,2005-07-09-10.49.39.479084,INFO,generating core.6682,E67,generating core.<*>
BGL,1183,2005-07-26-19.26.11.720872,INFO,generating core.25229,E67,generating core.<*>
BGL,280,2005-06-14-10.58.48.336960,FATAL,guaranteed data cache block touch........1,E68,guaranteed data cache block touch........<*>
BGL,530,2005-07-01-16.21.38.233353,INFO,1146800 double-hummer alignment exceptions,E3,<*> double-hummer alignment exceptions
BGL,1462,2005-09-24-13.04.00.023717,INFO,"CE sym 21, at 0x13d38aa0, mask 0x40",E18,"CE sym <*>, at <*>, mask <*>"
BGL,1457,2005-09-22-02.16.55.345135,INFO,total of 1 ddr error(s) detected and corrected,E118,total of <*> ddr error(s) detected and corrected
BGL,419,2005-06-25-11.48.00.361268,INFO,generating core.58616,E67,generating core.<*>
BGL,1832,2005-12-01-06.42.48.626892,INFO,"10676 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E12,"<*> total interrupts. 0 critical input interrupts. <*> microseconds total spent on critical input interrupts, <*> microseconds max time in a critical input interrupt."
BGL,908,2005-07-13-20.30.49.413470,INFO,generating core.17851,E67,generating core.<*>
BGL,1466,2005-09-26-17.46.11.092617,INFO,ciod: generated 128 core files for program /bgl/apps/SWL/stability/DDCMD//ddcMDbglV,E34,ciod: generated <*> core files for program <*>
BGL,1081,2005-07-23-10.27.07.224287,INFO,15 floating point alignment exceptions,E4,<*> floating point alignment exceptions
BGL,627,2005-07-09-08.38.41.325656,INFO,generating core.12364,E67,generating core.<*>
BGL,581,2005-07-04-02.31.15.977001,INFO,generating core.25568,E67,generating core.<*>
BGL,120,2005-06-11-19.06.05.431824,FATAL,data TLB error interrupt,E55,data TLB error interrupt
BGL,114,2005-06-11-18.22.22.630540,FATAL,data TLB error interrupt,E55,data TLB error interrupt
BGL,1280,2005-08-23-10.29.31.137434,INFO,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,E34,ciod: generated <*> core files for program <*>
BGL,692,2005-07-09-12.43.54.033821,INFO,generating core.48433,E67,generating core.<*>
BGL,1485,2005-10-09-00.49.26.875181,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 28, bit 0",E2,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
BGL,1744,2005-11-10-23.12.32.269153,INFO,488205 floating point alignment exceptions,E4,<*> floating point alignment exceptions
